gene	PiaoT1	PiaoT2	PiaoT3	PiaoT4	PiaoT5	PiaoT6	PiaoT7	PiaoT8	PiaoT9	CtrlT7	CtrlT8	CtrlT1	CtrlT2	CtrlT9	CtrlT10	CtrlT3	CtrlT4	CtrlT11	CtrlT12	CtrlT5	CtrlT6
ENSGALG00000000819	1.04277	1.39779	1.60422	1.72042	0.96696	1.60246	2.37156	2.26494	1.38548	2.10132	2.54604	2.8718	3.37172	1.80666	1.35204	1.81885	4.22426	2.79579	3.88901	4.01386	2.71293
ENSGALG00000004729	0.446798	0.403171	0.464855	1.29549	0.497499	1.16459	0.428048	0.14865	0.149228	0.229955	0.524107	0.308275	0.20721	0.551139	0.187214	0.885245	0.653026	0.572328	0.363513	0.100553	0.654542
ENSGALG00000005133	18.8224	18.3789	18.29	18.5376	18.7178	17.4845	17.4159	13.7098	15.1919	20.0588	18.7532	18.8574	17.4806	20.9351	19.939	17.4083	18.5785	17.2254	15.6832	18.1391	17.7275
ENSGALG00000013370	24.2292	31.3824	22.3489	28.2381	35.1091	22.5877	34.9943	35.7445	37.9268	22.1844	23.7791	25.7897	27.7293	27.8305	27.8645	25.3519	34.8586	24.6052	31.9211	33.4225	28.7957
ENSGALG00000010822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000028239	0	0.0812207	0	0.14626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000009556	24.9677	33.5081	26.269	29.9972	28.014	30.4997	33.542	27.9268	29.0207	21.1306	17.31	18.0199	19.3635	17.826	25.5356	20.2175	21.0585	27.6315	24.5062	23.1376	24.593
ENSGALG00000009157	7.35207	8.68831	7.01984	5.42866	5.16696	4.34449	6.55301	5.72212	9.35112	9.10058	8.49362	8.41946	8.84703	7.52236	6.28644	7.62088	6.52596	7.30457	7.76847	7.74382	7.28031
ENSGALG00000029137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000014225	2.08339	1.85093	3.2043	3.8801	3.68003	3.26707	3.19898	3.50757	3.08334	2.15931	1.50977	2.31169	2.14058	1.87139	3.26274	2.50849	2.52614	2.7863	1.45528	2.8175	2.53326
ENSGALG00000013668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000016495	3.42573	3.34909	4.00731	3.36285	4.53896	4.75766	3.37777	3.58108	2.57219	3.42153	3.99769	3.14888	4.46715	4.73833	3.49647	3.61916	3.78488	2.55133	2.73866	3.1816	3.07622
ENSGALG00000002747	37.1134	30.2766	37.7857	38.3385	35.1579	42.1963	29.6489	29.6779	30.4642	34.8832	33.5285	34.5697	38.1665	35.9668	34.5187	37.7771	37.7333	32.1653	28.9561	30.5905	34.2627
ENSGALG00000008057	11.5414	10.851	9.19912	9.7948	8.39531	9.67348	11.1194	9.68267	10.5765	10.1859	9.75871	9.09015	10.525	9.3574	10.8962	10.3652	9.86199	13.0131	9.29499	10.0068	11.2291
ENSGALG00000021101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000027645	1.95556	2.90677	2.80507	2.44788	2.16734	2.81046	3.20056	1.46056	2.0846	3.49272	3.27975	2.84003	3.0994	4.33552	3.64748	3.77298	3.80968	3.51202	3.28908	3.26503	3.93704
ENSGALG00000015468	4.8507	7.3046	6.37425	7.04722	6.58157	8.87422	6.6703	4.9128	6.48877	5.58804	5.75898	4.21068	3.97421	4.25229	7.8261	8.86865	5.04316	5.24013	5.71908	5.53799	4.82827
ENSGALG00000006469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000026191	4.50735	4.35035	3.58264	5.12276	3.93547	4.43069	4.32582	5.53085	5.55441	4.95438	4.13883	4.06304	4.28995	5.45107	4.55872	4.34105	4.57403	4.52159	5.39498	4.6157	5.17023
ENSGALG00000011487	4.04276	3.24374	4.22746	3.80278	4.58348	5.53608	3.57497	4.37274	4.37893	4.86388	4.33649	4.76809	4.38743	5.23351	4.75336	4.25627	6.16382	4.98747	6.28605	4.23684	5.08653
ENSGALG00000001017	5.28439	6.00117	4.56668	4.47709	4.43164	3.72816	4.59314	4.71449	5.84908	7.44761	5.59233	5.59634	6.27956	7.7204	5.40448	7.1297	5.8672	6.15813	6.46771	6.16203	8.54151
ENSGALG00000003895	21.9298	10.6891	17.5396	25.7294	22.747	30.387	3.13901	7.48238	1.48093	12.2891	16.303	14.6488	11.5793	18.2683	13.9959	17.5858	22.9631	11.9255	3.79312	8.94479	11.0158
ENSGALG00000002909	19.6938	22.0952	21.6026	24.0477	26.3453	33.2989	19.4676	20.1688	17.3751	18.9048	22.1089	28.3856	20.6644	25.2566	33.0438	33.0384	39.773	22.3594	28.3685	37.161	30.5787
ENSGALG00000026322	10.9069	10.4402	10.2429	10.6786	11.1293	10.2969	11.1068	9.44498	9.17069	10.5978	8.76206	7.31974	7.67966	9.20081	9.02193	7.67123	7.29782	8.8196	10.9005	8.51914	9.32743
ENSGALG00000014721	5.45934	2.87117	3.1362	2.54434	6.27292	5.25406	2.48501	5.02028	2.75633	3.22853	4.87826	4.43622	5.43741	2.68875	2.76787	4.84544	4.83527	2.47304	5.24685	4.99356	2.90377
ENSGALG00000004821	28.2497	30.0407	26.2937	30.52	28.2336	28.2838	26.7702	26.5895	29.3925	28.8443	28.1153	26.9547	31.0583	32.6032	34.5342	30.6159	26.5577	29.5016	30.2198	26.8782	31.7243
ENSGALG00000018499	0.828152	0.448337	1.07995	1.40858	0.96887	2.32017	0.534237	0.629903	0.508883	0.689982	0.955747	0.676303	0.986488	0.908896	0.785798	1.46651	0.876599	0.930721	0.466672	0.396811	0.936864
ENSGALG00000006445	14.083	13.2987	12.7255	15.3098	13.8374	19.0583	11.7162	13.4872	12.1286	12.7283	14.2199	12.4688	14.1651	15.8213	14.8766	14.6295	13.8218	13.1382	12.0825	13.4679	13.2958
ENSGALG00000006344	4.24582	3.27907	2.57423	2.54492	4.52851	2.95935	2.02502	3.14563	2.06115	3.30899	3.05102	4.17815	4.15602	4.56759	2.96568	4.17546	4.1464	4.27703	5.24005	3.69061	4.66066
ENSGALG00000028960	8.5824	9.33481	8.63135	8.29105	8.90306	8.85021	7.73516	9.7857	11.1235	8.49964	8.37038	10.6506	9.89973	11.3808	8.56276	9.91408	11.4454	10.8444	9.13731	10.3154	11.2022
ENSGALG00000006421	0.250867	0.709633	0.196887	0	0.0254719	0.160472	1.20348	0.659434	0.216366	0.16085	0	0.187946	0.596458	0.269714	0.0277836	0.113343	0.335915	0.260176	0.291827	0.047066	0
ENSGALG00000015132	57.0449	54.9896	59.8373	51.2257	63.3017	62.8515	45.1366	53.7366	37.4897	64.3598	73.5538	64.0096	70.7092	69.709	53.9948	60.9218	62.0266	44.8058	48.4327	47.8065	47.8195
ENSGALG00000025885	0	0	0	0	0	0	0	0	0	0.296099	0.147691	0.778597	0	0	0	0	0	0	0	0	0
ENSGALG00000028974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000021260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000012656	5.04616	5.80618	5.11373	4.79499	4.4239	4.35823	4.5363	3.44077	4.76622	5.15427	4.09766	5.98395	4.87351	4.56719	4.68333	5.1093	4.98833	5.50817	4.92172	4.95511	5.1435
ENSGALG00000013811	12.378	11.6412	10.9372	7.7618	9.61278	7.87244	13.4097	11.8893	12.867	13.6011	12.5866	12.6583	11.3632	11.2861	9.69801	10.1291	10.7067	11.4898	11.6567	13.4814	11.3315
ENSGALG00000010702	55.0815	53.0277	56.0249	53.1473	44.2785	49.7838	48.5408	44.6681	45.1129	52.0912	49.8635	48.9323	51.1754	51.6117	50.3991	46.6336	47.6266	48.4004	38.9688	44.5699	44.234
ENSGALG00000014070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000013085	6.01689	3.61027	5.56153	10.0124	5.43125	9.56194	2.50977	3.68159	4.5108	4.16104	5.66055	4.64106	4.03168	5.77539	6.29739	5.77326	4.21646	6.29339	4.55391	3.10441	6.92156
ENSGALG00000008850	2.91551	2.80189	2.57299	3.11065	2.08262	2.9084	1.94401	2.03764	2.92104	2.84924	2.54858	1.85069	2.7541	2.1379	2.30318	2.76228	2.44896	2.84221	2.90984	1.52078	2.23104
ENSGALG00000011299	2.95164	2.99733	2.89955	2.29544	2.24971	2.70362	1.66363	1.37741	1.82423	2.71136	3.12254	2.7619	2.24623	2.20361	0.96532	2.21147	1.80526	1.29149	2.62452	2.03021	1.40168
ENSGALG00000027784	9.29287	10.0356	9.24522	8.47836	10.3379	6.21436	11.2672	11.0633	14.5606	9.6613	9.24965	11.3599	11.7585	11.3904	11.0385	9.99991	13.0691	12.1394	12.8709	15.1944	10.9406
ENSGALG00000009846	8.50683	8.22496	6.60935	6.96035	4.79187	7.36689	6.04959	7.50207	7.5353	6.66156	6.41181	6.2913	6.58003	6.22843	6.80316	7.6634	5.84211	7.28416	6.68333	5.89252	7.72864
ENSGALG00000001063	2.27358	3.78424	2.03664	1.61505	1.57403	3.04237	1.03784	1.09382	0.508896	1.69905	2.25964	1.66561	2.66299	3.14772	1.45197	1.52035	1.43008	0.560729	0.592816	1.07553	0.649154
ENSGALG00000026263	0.967026	0.318133	0.761863	2.0973	0.776679	1.82993	0.825937	0.948433	0.887068	0.321942	0.689549	0.555288	0.560098	0.756647	0.815442	1.02297	0.633668	1.20512	0.489551	0.466287	1.12621
ENSGALG00000011427	7.84052	7.31688	6.469	6.7297	7.36556	5.89662	7.59629	8.01077	8.06646	6.63092	6.59422	6.96333	7.24292	6.11429	7.01494	6.42076	7.04221	6.48727	6.1996	7.17096	7.39725
ENSGALG00000011903	20.5308	27.4323	22.7973	24.5877	22.0942	25.5877	21.9035	25.5613	26.2826	24.1324	25.0313	26.771	21.6999	20.5093	16.2155	22.0728	21.426	20.5483	22.2644	19.5495	17.4024
ENSGALG00000028439	1.92414	1.92701	1.63304	1.2855	2.03421	1.57305	1.37111	1.22364	1.56735	1.9523	1.74614	2.22682	2.09872	2.0317	1.62199	2.41331	2.45508	1.51999	1.38751	2.08678	1.94515
ENSGALG00000005708	0	0.28799	0.258682	0.30285	0.0903702	0.40025	0	0.0673543	0.0675732	0.0191189	0.0883956	0.184951	0.0198997	0.306489	0.400107	0.090574	0.179684	0.145853	0.322124	0.324986	0.341516
ENSGALG00000008320	7.66766	10.0755	8.79112	8.06132	7.19952	7.80248	8.41372	8.20762	8.98964	9.55703	8.54683	8.54575	7.99469	8.98417	10.5084	8.75893	7.70679	7.48153	7.06582	9.33154	8.93761
ENSGALG00000001661	0	0	0	0	0	0.0554328	0	0	0	0	0.0178428	0	0	0	0	0	0.0194554	0	0	0	0
ENSGALG00000028008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000015559	0.6415	0.38904	0.563306	1.24827	0.670542	1.08359	0.533891	0.608328	0.915286	0.350332	0.489106	0.309425	0.203509	0.72471	0.717819	0.910313	0.568276	0.886966	0.494318	0.514122	0.756939
ENSGALG00000003263	21.815	23.2202	27.044	26.8916	20.7752	23.8158	20.003	20.9918	24.1246	28.2058	30.0351	26.695	21.0076	23.6241	21.1052	25.8117	25.0416	26.238	24.0353	23.7885	25.0159
ENSGALG00000027293	1.74253	0	0.084526	0	0	0	0.468308	0	0.239575	0.398924	0.12103	0.462711	0	0.321736	0.452225	0.786262	0	0.943302	1.5775	0	0
ENSGALG00000013134	8.88581	7.25093	7.34829	7.17915	6.95302	7.47145	7.56386	8.07218	7.13145	7.90548	7.11317	7.15246	7.73816	7.2691	8.09784	7.08311	7.0113	8.50175	8.16838	6.92758	7.88695
ENSGALG00000026166	0.766395	0.877162	0.309369	0.3703	0.520591	0.308948	0.62874	0.641824	0.606676	1.33187	0.81989	0.757417	1.06722	1.23468	0.53011	0.751193	1.06193	0.22864	0.268155	1.00101	0.576332
ENSGALG00000001558	0.902224	0.991262	0.827771	0.750353	1.17202	0.327827	1.2606	1.19651	1.62113	0.720533	0.684768	0.748725	0.68215	0.773255	0.821972	0.399001	0.763159	0.691972	0.694985	1.22799	0.847765
ENSGALG00000005256	25.6348	28.0518	21.957	19.3532	21.2988	18.3661	22.6488	22.6503	22.7894	23.8898	19.3963	22.271	25.4125	20.6614	18.203	18.7056	19.7948	16.5479	19.1241	22.2188	16.8791
ENSGALG00000011325	100.791	106.656	115.472	105.818	88.0416	99.0124	106.232	91.9167	92.8395	119.55	98.3172	93.9779	100.393	88.0031	88.7888	90.9681	83.8924	108.714	97.2347	83.0954	85.4898
ENSGALG00000008269	12.3261	13.9933	14.2286	13.0717	15.0863	14.4169	15.9865	14.0508	15.4777	12.7983	14.3593	13.0141	13.4926	13.8281	11.5382	10.7063	12.5475	10.4733	11.6928	12.4763	12.2926
ENSGALG00000010633	36.5491	38.8632	31.5193	34.3066	28.565	30.432	28.5925	25.6601	23.0693	33.5892	40.7842	35.2956	37.393	34.5952	34.8323	33.4339	27.2818	37.1984	36.4576	36.1691	31.2012
ENSGALG00000005668	117.046	124.532	118.522	121.804	118.573	112.644	120.097	124.117	112.797	113.972	107.823	127.915	109.478	109.658	135.298	126.831	133.222	132.326	135.548	138.927	136.035
ENSGALG00000021855	0.370731	0.17326	0.230264	0.309942	0.105254	0.127631	0.136178	0.26876	0.219187	0.140256	0.225405	0.27063	0.27139	0.165381	0.131792	0.39807	0.177648	0.245627	0.125926	0.175874	0.216802
ENSGALG00000010979	6.43447	9.04655	8.17225	7.6736	8.32583	5.81607	9.62258	9.01622	9.56264	8.6257	7.42782	6.57504	7.25432	7.45551	9.58648	9.8608	7.90843	10.6429	9.82856	7.22507	8.64099
ENSGALG00000000850	0.151033	0.0159732	0.118701	0.0446086	0.322042	0.0467198	0.0685276	0.172253	0.0699063	0.0466547	0.0667326	0.139552	0.031285	0.0965573	0.0953538	0.484155	0.109979	0.0727652	0.132713	0.206556	0.257991
ENSGALG00000025645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000024368	0.0509775	0	0.0990169	0.0771647	0.10614	0	0.0571059	0.108388	0.217787	0.0388958	0	0.0799608	0.0125028	0.0950963	0.0140015	0.0570667	0.207082	0.0776933	0.0760558	0.108721	0
ENSGALG00000014678	1.33364	0.588764	0.958518	0.586186	1.71913	1.79075	1.02946	1.77367	1.14591	0.894904	1.55253	1.49375	1.27108	0.762905	0.601209	1.62718	1.47064	1.11398	1.20841	1.54029	0.790431
ENSGALG00000027935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000015704	860.817	454.607	467.178	414.93	750.171	687.376	568.213	789.31	415.892	433.213	810.288	848.004	808.293	444.098	441.303	795.345	800.006	429.143	800.455	795.059	415.049
ENSGALG00000028570	0.0696115	0.0807749	0.0479887	0.0216572	0.157716	0	0.329827	0.316913	1.13032	0.133962	0.108281	0.0722152	0.0641567	0.122293	0.0263831	0.0242223	0.187011	0.240193	0.253155	0.0689731	0.211287
ENSGALG00000025257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000016037	0.815626	0.714518	0.894206	0.458973	0.615337	0.74283	0.615775	0.643088	0.822831	0.839147	1.10193	1.21895	0.797316	1.27803	0.995531	1.19084	0.889244	0.954999	0.911329	1.12185	1.04668
ENSGALG00000024294	0	0.35301	1.25009	0.512488	0	0.180383	0.409906	0.504979	0.273156	0.857446	0.482475	0.628502	0.261999	0	0.434473	0.400284	0.61174	0.790143	0.130038	0.233203	0.125155
ENSGALG00000023523	0	0	0	0	0	0.245236	0	0	0	0	0	0	0.639303	0	0	0	0	0	0	0	0
ENSGALG00000009128	7.56903	6.97368	6.53502	7.70156	5.87302	8.15881	5.16779	5.46687	4.86106	9.58299	8.83488	8.43319	8.32093	8.37217	7.74568	10.8198	7.92214	8.96842	7.23049	8.62099	9.35653
ENSGALG00000017122	7.18893	7.34228	4.32942	6.20809	6.39164	5.19735	8.18994	8.61256	5.19355	6.32015	4.04169	5.79611	6.09251	7.19199	6.6581	6.99089	7.47496	7.16492	8.04701	9.55863	9.95886
ENSGALG00000020316	0.683238	1.43986	1.01704	0.793387	0.677806	0.750581	2.90485	1.41565	0.949943	1.17986	1.14334	0.836243	0.549685	1.02486	1.09918	1.42561	1.38855	1.33996	1.40453	1.19072	1.52831
ENSGALG00000013083	0	0.0184321	0.053289	0.0630729	0.0275594	0.0354875	0	0	0	0	0.0269289	0	0.0082828	0	0	0.00853049	0	0	0	0	0.0086177
ENSGALG00000004219	80.4292	88.4182	89.0403	85.7019	80.2444	79.1822	96.0489	84.1007	91.2444	90.3766	85.8051	86.2871	82.2947	85.412	87.545	86.9562	79.9599	84.4157	88.4878	86.5382	79.0016
ENSGALG00000010778	0.935735	1.11124	0.722273	1.13668	1.14309	1.14588	1.07402	1.26833	0.792732	0.608781	0.850787	0.404419	0.777244	0.767414	0.733967	0.438812	0.415883	0.466852	0.580462	0.575599	0.610719
ENSGALG00000025728	0	0.0961158	0.00680338	0.217915	0	0	0	0	0	0	0.0481054	0.00632744	0.0928495	0	0.207475	0.0491444	0.0546306	0	0	0.00643553	0
ENSGALG00000016766	4.44571	5.67608	4.4353	4.51972	5.32301	4.88261	4.77496	6.74417	6.6476	5.05031	4.3232	4.91452	6.50278	5.16306	4.66137	6.04187	5.17639	4.84104	4.5955	5.18472	5.01674
ENSGALG00000009023	13.5623	13.0424	12.3789	11.4882	12.8747	11.474	13.3543	14.0663	11.6471	12.452	11.3486	9.59464	10.5539	10.3312	11.688	10.1061	9.09377	11.5832	10.82	9.1903	10.085
ENSGALG00000008121	0.0446474	0	0.0222758	0	0.0497365	0	0.0501592	0	0	0.0467652	0.193009	0.0546569	0	0	0	0.0773618	0	0	0	0	0
ENSGALG00000010436	0	0	0.0591124	0	0	0.126279	0.0639814	0	0	0.0285666	0.0296764	0	0	0.149243	0.106995	0.0633908	0	0	0.0316869	0	0
ENSGALG00000011290	622.585	638.153	633.643	600.369	550.572	550.29	641.921	585.458	642.632	600.332	656.47	691.551	555.114	546.614	603.039	572.304	605.18	669.015	711.865	661.401	608.369
ENSGALG00000011243	0.207616	0	0.114237	0.0134971	0.0165236	0.0458533	0.0686419	0.0688289	0.0446075	0.0141448	0	0	0.065847	0.103866	0	0.0144931	0	0	0	0	0.0412024
ENSGALG00000028389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000024120	14.8794	16.3958	17.0106	15.7093	13.8733	14.3726	14.1735	13.203	14.5841	17.24	16.6767	17.0067	17.4557	15.8469	14.3266	16.2712	14.0077	13.2906	12.52	12.7578	13.141
ENSGALG00000018835	30.2067	30.6214	31.0073	32.5321	32.5734	29.1241	31.4551	29.1825	32.5394	30.2894	27.3357	33.3049	29.1052	29.7342	34.9272	34.2601	32.2568	39.9579	35.6063	34.6169	33.8945
ENSGALG00000005345	1.87911	1.38855	1.65263	1.79994	1.95232	2.30527	1.77966	1.39594	2.17952	1.44077	1.96305	1.68554	2.04719	2.05789	2.0309	1.89719	2.23553	1.79207	1.57199	1.73029	2.12121
ENSGALG00000012155	3.16014	2.32206	4.54986	4.51292	2.20609	5.74659	1.1275	1.60347	2.30375	3.69588	3.82968	2.6379	2.28218	3.77739	3.17255	2.83251	2.4302	3.71412	1.7019	1.50143	2.7327
ENSGALG00000012617	22.0443	25.4267	22.1169	19.2887	19.9816	21.9161	19.4419	19.0739	17.1926	26.8917	25.2367	24.11	24.9518	22.1251	22.1112	24.8061	19.4229	20.1841	19.857	18.3867	21.6672
ENSGALG00000011264	23.8864	25.8598	26.5404	22.1062	22.4855	19.524	22.803	23.9792	20.4921	44.4619	45.7503	46.7094	43.5037	27.5666	30.9352	35.5716	32.0988	27.3446	33.4939	36.8683	33.1148
ENSGALG00000010393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000026907	0.0249913	0.0371522	0.0122503	0.0854772	0.0422925	0.0123399	0.00629616	0.0431522	0.0794893	0	0.0932889	0.0659576	0.0271821	0.0224815	0.0461639	0.028018	0	0.0139815	0	0.0248041	0.200396
ENSGALG00000012642	12.0182	10.9316	12.6834	14.199	12.3128	13.4589	10.7291	11.9985	10.2494	11.6807	11.6759	10.8105	11.8876	13.2868	12.5721	11.9553	12.1729	11.11	10.9134	11.9467	10.4017
ENSGALG00000008594	3.50212	3.80645	3.36134	5.1201	4.58353	4.05082	3.92763	4.18596	4.33755	3.65583	3.12791	4.24742	3.99404	3.83439	4.55771	4.83734	4.39842	4.05205	3.9711	5.00115	4.77933
ENSGALG00000016397	65.6267	72.5879	81.3168	76.3809	68.4967	71.3268	54.6894	55.5936	49.7383	77.7323	66.3267	77.6821	99.2522	76.5172	68.4792	69.0869	74.6797	47.3876	47.7102	68.1066	56.8402
ENSGALG00000001682	8.25259	7.39865	6.81565	7.73014	6.73755	5.26891	6.5688	6.84473	7.53861	7.20944	8.99026	8.36853	7.41647	8.38584	6.53049	9.57624	9.50786	7.89937	7.81301	9.22006	7.79546
ENSGALG00000015969	6.41106	5.38137	6.09446	7.28044	6.35152	7.09281	5.18781	5.04316	6.22109	6.84217	7.77585	6.9354	7.59554	7.31318	7.40778	6.76433	6.25567	6.8503	6.3694	6.29464	6.59579
ENSGALG00000005661	0.138363	0.0752297	0.0323895	0.560719	0.112067	0.442135	0.0732501	0.157393	0	0.105773	0.192726	0	0.110184	0.0384468	0.214566	0.0724195	0.164548	0.164593	0.0755362	0	0.113291
ENSGALG00000014331	102.646	107.255	100.641	96.9125	85.6526	79.2859	104.819	97.3022	95.9854	114.231	116.505	112.689	117.798	102.873	104.764	103.493	98.7377	114.79	106.555	106.863	103.651
ENSGALG00000014614	9.12076	8.95268	10.4897	10.3624	10.2174	10.5373	8.59824	9.39862	9.42914	9.07504	8.28591	8.90769	8.8304	9.56371	10.639	8.80524	8.56902	10.1575	7.76772	7.85706	11.757
ENSGALG00000002504	10.6064	11.1172	11.1192	10.3134	8.42668	10.998	7.25005	8.34409	9.64425	13.3445	13.355	12.3869	13.2389	11.6807	10.9144	12.5119	9.74593	9.89067	9.25271	9.41896	11.9896
ENSGALG00000012799	5.32539	4.9145	4.89721	5.32427	7.72126	4.7883	8.14737	7.42677	8.44787	5.16892	5.0374	5.47821	6.65856	5.36806	5.95439	5.93565	6.38959	5.12017	7.71997	8.01151	7.33963
ENSGALG00000012954	10.357	13.2129	10.7492	13.7914	14.5053	13.4556	11.6611	14.9817	15.0457	12.0398	11.9199	12.9822	13.3285	13.4709	14.577	13.7926	15.2881	15.32	16.5422	15.0718	14.1671
ENSGALG00000005989	13.4131	13.1998	14.6331	13.3863	9.3539	11.9118	11.4097	11.0322	10.3723	13.4306	15.0041	13.8618	13.565	11.3945	11.7778	12.1461	11.8095	13.712	11.9174	12.2976	13.6114
ENSGALG00000014949	5.87142	6.12776	6.19709	5.60635	5.7328	4.69244	5.27372	6.5929	6.33601	5.38384	6.49472	5.96173	5.44589	6.54206	5.57011	5.59859	4.55606	5.75149	5.57791	5.17942	5.75036
ENSGALG00000003818	7.38276	5.71318	7.29157	10.3034	5.96968	10.4524	5.52196	5.35612	5.97547	5.88195	6.97289	5.36461	6.6209	7.0366	6.51661	6.5338	6.57457	5.61358	4.40491	4.21213	6.65914
ENSGALG00000010077	2563.84	2784.92	2564.58	2345.96	1937.88	2096.67	2457.56	2233.82	2426.66	2572.49	2478.28	2425.4	2344.01	2435.35	2358.3	2334	2209.72	2754.91	2695.83	2491.85	2408.38
ENSGALG00000028056	21.3125	14.945	12.7946	13.2801	16.0718	11.3425	16.6776	13.5383	17.1666	13.2469	14.3336	12.9038	17.4944	13.7846	18.2069	16.0155	16.2925	18.741	13.9014	17.2033	11.9759
ENSGALG00000025199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000003226	15.462	9.02364	11.811	6.91403	14.3412	10.6164	8.2277	15.0568	15.6437	18.4121	17.7791	18.8543	14.3696	18.4393	17.5564	20.5406	16.861	36.5678	38.2603	27.5882	33.5144
ENSGALG00000010962	1.17674	1.20675	0.925894	1.06104	0.955343	0.856873	0.954699	1.01972	0.793624	1.05688	1.25978	1.26168	1.09916	1.24675	1.19816	1.33041	1.00413	1.48322	0.849758	1.07537	0.978106
ENSGALG00000026736	77.2122	74.6097	66.045	61.0021	101.178	71.6599	71.879	75.676	66.3453	79.4676	76.0997	91.044	68.2468	60.8338	81.931	97.4468	96.4618	83.1226	125.032	117.479	108.42
ENSGALG00000015346	0.654823	1.06396	0.700385	1.25392	1.1142	0.846496	1.61776	1.22669	1.52516	0.637443	0.614902	0.728442	0.761563	0.828771	0.853722	0.886692	1.29911	0.817489	0.922804	1.11279	1.16356
ENSGALG00000014459	7.98166	8.44912	8.12166	7.71187	8.30057	7.97504	8.91452	9.12535	8.85933	7.73024	7.84505	8.18878	9.19714	8.06027	7.62558	8.69602	8.45562	6.65047	8.20171	8.72681	7.51096
ENSGALG00000014081	19.7037	23.8931	21.7663	23.0084	21.6462	21.9469	26.2491	23.5656	27.429	22.3063	23.1563	19.0856	23.9621	22.9541	23.1087	25.8325	21.0331	22.3361	21.9366	21.3362	20.3343
ENSGALG00000008045	17.1401	19.1603	16.0977	14.9339	13.6334	13.9586	14.7021	15.7702	13.7856	15.8201	15.7407	15.6361	17.0507	14.3451	16.8702	16.8753	15.5749	19.214	16.9284	15.2352	16.3548
ENSGALG00000007843	42.2856	43.9057	47.4291	39.3392	37.2283	39.3412	36.9415	35.6776	37.9218	47.5645	47.0916	45.3588	45.948	41.7608	40.0743	41.1619	37.5699	45.0404	39.3663	37.7999	44.6058
ENSGALG00000024326	7.00508	6.57792	7.06765	6.20757	5.97575	7.6236	9.03608	6.99439	8.12978	7.63399	5.61514	5.95673	6.61298	6.87289	6.93978	6.45315	5.66074	5.78999	6.24072	7.66348	5.88548
ENSGALG00000013981	6.7145	6.44804	5.81185	7.58435	6.34089	6.864	6.80713	7.0674	7.27949	6.74279	7.08224	6.54599	8.16214	7.32855	5.69448	7.78245	6.82023	7.37331	6.923	6.84712	6.26168
ENSGALG00000011352	0	0.00647374	0.104776	0.133524	0.00623982	0	0	0.0132795	0.0206378	0.0188725	0.0270589	0.0458684	0	0.00687859	0	0.0355249	0.00663454	0.0727983	0.021047	0.00553376	0.0204419
ENSGALG00000015737	4.57108	3.45155	4.52582	5.0349	3.22141	5.7601	2.57471	2.59475	2.93453	4.61972	2.58175	3.39481	3.6125	4.89867	3.37701	3.4315	2.3045	4.86527	1.83977	2.18515	4.00141
ENSGALG00000000775	7.23364	7.74839	8.81178	9.06512	10.8453	8.32215	12.9208	8.52647	8.95502	5.33688	6.83555	6.49169	5.09862	7.21837	8.36747	9.97327	9.92479	10.7922	8.31303	8.76995	7.99797
ENSGALG00000023779	0.677511	0.783267	0.0390418	0.166575	0.344953	0.126634	0.764758	0.527652	0.190839	0.264832	0.390605	0.0959146	1.2279	0.263625	0.618533	0.516339	0.427451	0.370024	0.723915	0.612024	0.944821
ENSGALG00000002742	4.90674	3.41983	4.45747	5.21356	5.74102	6.60676	4.78319	4.70491	4.61618	3.16716	3.95022	4.70555	2.5881	4.07766	4.89294	4.55326	4.18518	5.47356	5.68632	5.02064	5.07692
ENSGALG00000006898	6.15839	6.33028	6.38894	5.72004	6.04523	5.81228	5.74425	6.72167	6.19812	6.18273	7.20522	6.86204	7.5987	6.93354	7.35295	7.26008	6.77373	5.94368	6.594	7.36873	6.52042
